Granularity,Start date,End date,Business ID,Business name,Store ID,Store name,Merchant supplied store ID,Channel,Fulfillment type,Is DashPass,Customer type,Currency,Total orders/deliveries (including cancelled),Total cancelled orders/deliveries,Gross sales,AOV
Day of 2026-02-15,2026-02-15,2026-02-15,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,1,0,44.21,44.21
Day of 2026-02-15,2026-02-15,2026-02-15,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,38,0,899.99,23.68
Day of 2026-02-15,2026-02-15,2026-02-15,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,11,0,278.79,25.34
Day of 2026-02-15,2026-02-15,2026-02-15,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,16,0,247.74,15.48
Day of 2026-02-15,2026-02-15,2026-02-15,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,4,0,78.05,19.51
Day of 2026-02-15,2026-02-15,2026-02-15,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,18,1,303.44,16.86
Day of 2026-02-15,2026-02-15,2026-02-15,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,15,0,279.41,18.63
Day of 2026-02-16,2026-02-16,2026-02-16,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,5,0,89.65,17.93
Day of 2026-02-16,2026-02-16,2026-02-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,7,0,105.80,15.11
Day of 2026-02-16,2026-02-16,2026-02-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,3,0,77.13,25.71
Day of 2026-02-16,2026-02-16,2026-02-16,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,20,0,454.34,22.72
Day of 2026-02-16,2026-02-16,2026-02-16,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,6,0,99.06,16.51
Day of 2026-02-16,2026-02-16,2026-02-16,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,42,0,917.94,21.86
Day of 2026-02-16,2026-02-16,2026-02-16,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,8,0,133.66,16.71
Day of 2026-02-16,2026-02-16,2026-02-16,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,3,0,50.56,16.85
Day of 2026-02-16,2026-02-16,2026-02-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,3,0,29.33,9.78
Day of 2026-02-16,2026-02-16,2026-02-16,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,4,0,97.94,24.49
Day of 2026-02-16,2026-02-16,2026-02-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,20,0,526.47,26.32
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,3,0,56.67,18.89
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,14,0,293.01,20.93
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,5,0,114.40,22.88
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,3,0,42.02,14.01
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,14,0,265.75,18.98
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,4,0,59.51,14.88
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,20,0,443.18,22.16
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,8,0,84.82,10.60
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,25,0,498.26,19.93
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,1,0,16.38,16.38
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,1,0,27.05,27.05
Day of 2026-02-17,2026-02-17,2026-02-17,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,1,0,28.67,28.67
Day of 2026-02-18,2026-02-18,2026-02-18,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,3,0,65.06,21.69
Day of 2026-02-18,2026-02-18,2026-02-18,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,13,0,224.30,17.25
Day of 2026-02-18,2026-02-18,2026-02-18,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,32,0,820.02,25.63
Day of 2026-02-18,2026-02-18,2026-02-18,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,2,0,36.44,18.22
Day of 2026-02-18,2026-02-18,2026-02-18,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,3,0,58.95,19.65
Day of 2026-02-18,2026-02-18,2026-02-18,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,25,0,559.70,22.39
Day of 2026-02-18,2026-02-18,2026-02-18,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,3,0,36.86,12.29
Day of 2026-02-18,2026-02-18,2026-02-18,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,13,0,300.55,23.12
Day of 2026-02-18,2026-02-18,2026-02-18,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,1,0,10.59,10.59
Day of 2026-02-18,2026-02-18,2026-02-18,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,2,0,41.02,20.51
Day of 2026-02-18,2026-02-18,2026-02-18,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,14,0,192.61,13.76
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,4,0,53.59,13.40
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,10,0,203.51,20.35
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,11,0,243.01,22.09
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,2,0,41.44,20.72
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,1,0,13.98,13.98
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,4,0,103.28,25.82
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,2,0,41.28,20.64
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,9,0,178.11,19.79
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,25,0,520.70,20.83
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,7,0,181.01,25.86
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,43,0,1135.05,26.40
Day of 2026-02-19,2026-02-19,2026-02-19,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,16,0,209.20,13.08
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,3,0,69.96,23.32
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,14,0,360.42,25.74
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,6,0,96.33,16.06
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,26,0,431.24,16.59
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,48,0,1081.46,22.53
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,11,0,239.81,21.80
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,23,0,343.25,14.92
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,13,0,197.60,15.20
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,3,0,64.80,21.60
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,9,0,202.40,22.49
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,2,0,38.53,19.27
Day of 2026-02-20,2026-02-20,2026-02-20,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,62,0,1559.95,25.16
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,18,0,404.12,22.45
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,unknown,USD,1,1,20.47,20.47
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,43,0,1102.35,25.64
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,2,0,32.52,16.26
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,6,0,76.23,12.71
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,8,0,161.56,20.20
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,12,0,188.64,15.72
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,5,0,85.88,17.18
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,29,0,544.92,18.79
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,18,0,377.53,20.97
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,unknown,USD,1,1,10.58,10.58
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,60,0,1655.90,27.60
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,6,1,167.06,27.84
Day of 2026-02-21,2026-02-21,2026-02-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,12,0,270.33,22.53
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,10,1,197.25,19.73
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,55,0,1258.62,22.88
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,5,0,118.73,23.75
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,53,0,1423.30,26.85
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,28,0,427.96,15.28
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,unknown,USD,2,2,44.33,22.17
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,9,0,229.51,25.50
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,19,0,474.16,24.96
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,23,1,353.52,15.37
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,18,0,350.66,19.48
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,5,0,84.14,16.83
Day of 2026-02-22,2026-02-22,2026-02-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,22,0,506.31,23.01
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,unknown,USD,1,1,20.34,20.34
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,5,0,90.47,18.09
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,9,0,138.51,15.39
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,53,0,1501.63,28.33
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,5,0,88.97,17.79
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,16,1,230.07,14.38
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,4,0,100.69,25.17
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,17,0,272.94,16.06
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,16,0,508.82,31.80
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,7,0,93.73,13.39
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,4,0,99.23,24.81
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,41,0,1027.11,25.05
Day of 2026-02-23,2026-02-23,2026-02-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,8,0,175.03,21.88
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,2,0,57.21,28.61
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,2,0,71.19,35.60
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,3,0,67.00,22.33
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,10,0,136.77,13.68
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,2,0,21.87,10.94
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,35,0,994.99,28.43
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,10,0,165.64,16.56
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,2,0,33.15,16.58
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,13,1,240.23,18.48
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,20,0,407.24,20.36
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,29,1,708.32,24.42
Day of 2026-02-24,2026-02-24,2026-02-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,1,0,14.38,14.38
Day of 2026-02-25,2026-02-25,2026-02-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,8,0,178.73,22.34
Day of 2026-02-25,2026-02-25,2026-02-25,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,21,0,453.63,21.60
Day of 2026-02-25,2026-02-25,2026-02-25,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,11,0,224.68,20.43
Day of 2026-02-25,2026-02-25,2026-02-25,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,6,0,107.91,17.99
Day of 2026-02-25,2026-02-25,2026-02-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,36,0,857.36,23.82
Day of 2026-02-25,2026-02-25,2026-02-25,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,4,0,89.78,22.45
Day of 2026-02-25,2026-02-25,2026-02-25,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,41,0,852.82,20.80
Day of 2026-02-25,2026-02-25,2026-02-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,4,0,50.68,12.67
Day of 2026-02-25,2026-02-25,2026-02-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,22,0,443.06,20.14
Day of 2026-02-25,2026-02-25,2026-02-25,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,7,0,120.02,17.15
Day of 2026-02-25,2026-02-25,2026-02-25,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,2,0,30.73,15.37
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,3,0,82.86,27.62
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,3,0,48.82,16.27
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,13,0,253.87,19.53
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,4,0,51.12,12.78
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,18,0,272.33,15.13
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,8,0,226.23,28.28
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,4,0,64.03,16.01
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,51,0,1272.30,24.95
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,21,0,446.61,21.27
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,42,0,935.51,22.27
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,3,0,37.73,12.58
Day of 2026-02-26,2026-02-26,2026-02-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,4,0,96.44,24.11
Day of 2026-02-27,2026-02-27,2026-02-27,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,unknown,USD,2,2,49.53,24.77
