Start date,End date,Business ID,Business name,Store ID,Store name,Channel,Item name,Popular item,Currency,Gross sales,Discounts,Total sold,Total item errors,Total error charges
2025-08-17,2026-03-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Caramel Cappuccino,0,USD,33.01,4.29,8,0,0.00
2026-05-11,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Orange Dream,0,USD,32.03,2.76,7,0,0.00
2025-02-17,2025-03-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,BBQ Bacon Quarter Pounder® with Cheese,0,USD,31.96,0.00,4,0,0.00
2025-01-05,2026-03-17,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Decaf Coffee,0,USD,31.84,1.75,16,0,0.00
2025-01-06,2026-05-16,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Mustard Dipping Sauce,0,USD,31.59,2.33,81,3,1.34
2025-06-03,2026-05-30,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Latte,0,USD,31.58,1.56,7,0,0.00
2026-04-17,2026-05-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Vanilla Coffee,0,USD,31.16,2.39,7,1,0.85
2025-05-25,2026-03-12,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,French Vanilla Latte,0,USD,30.92,1.84,7,0,0.00
2025-01-02,2026-02-20,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Decaf Coffee,0,USD,30.55,1.32,12,0,0.00
2025-09-20,2025-10-09,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Deluxe Special Edition Gold McCrispy™,0,USD,30.05,2.17,3,0,0.00
2025-07-12,2025-08-03,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Spicy Sausage McMuffin® with Egg ,0,USD,29.94,1.50,6,0,0.00
2025-07-26,2025-09-07,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Spicy Sausage McMuffin® with Egg ,0,USD,29.94,0.00,6,1,4.36
2025-01-16,2025-08-04,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Double Bacon Quarter Pounder® with Cheese,0,USD,29.07,0.00,3,0,0.00
2025-06-16,2026-05-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,English McMuffin®,0,USD,28.62,1.81,18,0,0.00
2025-08-15,2025-08-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Spicy Sausage McMuffin® with Egg Meal,0,USD,28.57,0.00,3,0,0.00
2025-08-29,2025-11-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,1 of 6 McDonaldland Collectible ,0,USD,28.00,3.31,14,2,3.47
2025-07-11,2025-08-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Spicy Egg McMuffin® Meal,0,USD,27.86,3.85,3,0,0.00
2025-01-07,2025-02-14,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Caramel Hot Chocolate,0,USD,27.50,1.22,7,3,3.39
2026-01-29,2026-02-12,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Honey Snack Wrap® and Spicy Snack Wrap® Meal,0,USD,27.18,1.89,2,1,2.68
2025-09-19,2025-10-19,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Special Edition Gold McCrispy™,0,USD,26.97,4.87,3,0,0.00
2025-07-18,2025-07-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Spicy Sausage McMuffin® Meal,0,USD,26.67,2.18,3,0,0.00
2025-11-22,2026-05-08,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Caramel Latte,0,USD,26.34,5.49,6,0,0.00
2025-09-02,2025-10-04,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Apple & Pumpkin & Creme Pie,0,USD,26.32,2.09,8,0,0.00
2025-01-17,2026-05-20,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Honey Packet,0,USD,26.13,2.60,67,1,0.70
2025-07-15,2025-07-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Spicy Sausage McMuffin® with Egg Meal,0,USD,26.07,0.00,3,0,0.00
2025-07-11,2025-08-29,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Spicy Sausage McMuffin® Meal,0,USD,25.57,1.38,3,0,0.00
2025-09-14,2025-10-05,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Special Edition Gold Snack Wrap® & Ranch Snack Wrap® Meal,0,USD,24.78,1.65,2,0,0.00
2025-11-01,2025-11-05,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Buffalo Ranch Snack Wrap® & Ranch Snack Wrap® Meal,0,USD,24.48,7.68,2,0,0.00
2025-02-10,2025-02-17,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,BBQ Bacon Quarter Pounder® with Cheese,0,USD,23.97,5.91,3,0,0.00
2025-07-15,2025-08-03,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Spicy Sausage McMuffin®,0,USD,23.94,0.47,6,0,0.00
2025-11-10,2025-11-19,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,2 Buffalo Ranch Snack Wrap® Meal,0,USD,23.46,0.00,2,0,0.00
2025-07-19,2025-09-05,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Spicy Egg McMuffin®,0,USD,23.34,1.56,4,0,0.00
2025-09-05,2025-10-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Apple & Pumpkin & Creme Pie,0,USD,23.03,1.63,7,0,0.00
2026-02-19,2026-03-06,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Honey Snack Wrap® and Spicy Snack Wrap® Meal,0,USD,22.68,0.00,2,0,0.00
2026-01-30,2026-03-09,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Honey Snack Wrap® and Ranch Snack Wrap® Meal,0,USD,22.68,6.39,2,0,0.00
2025-01-25,2026-05-16,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Bagel,0,USD,22.35,1.79,15,0,0.00
2025-08-28,2025-10-12,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Pumpkin Latte,0,USD,21.84,3.82,5,0,0.00
2025-05-01,2026-05-25,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Creamy Chili McCrispy™ Strip Dip,0,USD,21.84,1.60,56,1,0.33
2026-02-23,2026-05-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Americano,0,USD,21.83,4.07,5,0,0.00
2025-03-03,2025-09-05,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Steak Egg Biscuit,0,USD,20.74,1.94,4,0,0.00
2025-11-30,2025-12-22,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Peppermint Hot Chocolate,0,USD,20.25,1.09,5,0,0.00
2026-02-07,2026-03-12,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Honey Sausage Egg Biscuit Meal,0,USD,20.18,3.75,2,1,1.11
2025-09-14,2025-10-16,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Pumpkin Latte,0,USD,20.14,4.57,5,0,0.00
2025-01-12,2025-10-16,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Pumpkin Coffee,0,USD,20.03,0.95,5,0,0.00
2025-12-03,2026-02-07,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Peppermint Mocha,0,USD,19.84,5.05,5,0,0.00
2025-12-02,2025-12-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,The Grinch™ McShaker Fries,0,USD,19.76,4.00,4,1,2.02
2025-09-13,2025-09-28,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Special Edition Gold Snack Wrap®,0,USD,18.95,2.86,5,0,0.00
2025-09-28,2025-11-11,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Pumpkin Latte,0,USD,18.65,2.13,5,2,6.26
2025-07-13,2025-07-25,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Spicy Sausage McMuffin® with Egg Meal,0,USD,18.48,0.00,2,0,0.00
2025-09-12,2026-03-08,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Tea,0,USD,18.30,1.87,10,0,0.00
2025-06-29,2026-03-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Caramel Cappuccino,0,USD,17.75,1.36,4,1,2.16
2025-01-11,2026-03-30,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Round Egg,0,USD,17.43,2.70,7,0,0.00
2025-03-19,2026-05-06,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Round Egg,0,USD,16.94,1.18,6,1,2.45
2025-01-20,2026-05-09,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Bagel,0,USD,16.39,0.76,11,1,1.25
2026-01-30,2026-03-10,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Honey Sausage Egg Biscuit,0,USD,16.17,4.01,3,0,0.00
2026-05-17,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Vanilla Latte,0,USD,16.09,1.54,3,0,0.00
2025-09-10,2025-10-09,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Pumpkin Latte,0,USD,15.85,1.39,3,0,0.00
2025-06-05,2026-05-12,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Latte,0,USD,15.75,0.00,3,0,0.00
2025-01-08,2025-10-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Pumpkin Coffee,0,USD,15.04,2.15,4,1,3.14
2025-08-30,2025-09-29,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Pumpkin Latte,0,USD,14.66,1.05,3,0,0.00
2025-04-12,2025-12-11,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Caramel Latte,0,USD,14.15,0.00,3,0,0.00
2026-02-02,2026-04-25,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Honey Sauce Cup,0,USD,14.04,2.06,36,2,0.66
2025-09-04,2025-11-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Special Edition Gold Sauce Cup,0,USD,13.26,2.03,34,2,0.98
2026-02-14,2026-02-14,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Honey Sausage Egg Biscuit Meal,0,USD,13.07,0.00,1,0,0.00
2025-01-11,2025-01-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Caramel Mocha,0,USD,12.96,0.00,3,1,4.40
2026-05-04,2026-05-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Vanilla Latte,0,USD,12.67,1.07,3,0,0.00
2025-02-20,2026-04-07,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Unsweetened Tea Lemonade,0,USD,12.66,2.22,4,1,0.70
2025-09-27,2025-09-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Special Edition Gold Snack Wrap® & Spicy Snack Wrap® Meal,0,USD,11.79,0.00,1,0,0.00
2025-11-03,2025-11-03,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Buffalo Ranch Snack Wrap® & Spicy Snack Wrap® Meal,0,USD,11.69,0.00,1,0,0.00
2025-10-06,2025-10-06,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,2 Special Edition Gold Snack Wrap® Meal,0,USD,11.69,0.00,1,0,0.00
2025-02-03,2025-02-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Medium Hot Chocolate,0,USD,11.67,0.00,3,0,0.00
2025-01-25,2025-03-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Medium Hot Chocolate,0,USD,11.67,0.80,3,1,3.44
2026-05-01,2026-05-12,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Vanilla Latte,0,USD,11.06,0.00,2,0,0.00
2026-01-24,2026-04-21,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Honey Sauce Cup,0,USD,10.92,2.03,28,2,1.36
2025-12-21,2026-01-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Peppermint Mocha,0,USD,10.86,2.31,2,0,0.00
2026-01-12,2026-02-03,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Peppermint Coffee,0,USD,10.75,1.00,3,0,0.00
2026-05-20,2026-05-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Vanilla Latte,0,USD,10.47,0.82,3,0,0.00
2025-05-07,2026-05-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Creamy Chili McCrispy™ Strip Dip,0,USD,10.14,1.72,26,2,1.02
2025-10-01,2025-10-28,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,1 of 6 McDonaldland Collectible ,0,USD,10.00,0.98,5,0,0.00
2026-02-24,2026-03-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Honey Sausage Egg Biscuit,0,USD,9.98,0.59,2,1,1.68
2025-09-05,2025-10-10,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Apple & Pumpkin & Creme Pie,0,USD,9.87,1.45,3,0,0.00
2025-01-29,2026-01-14,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Unsweetened Tea Lemonade,0,USD,9.87,0.00,3,0,0.00
2025-03-09,2025-12-21,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Tea,0,USD,9.55,0.98,5,0,0.00
2025-09-05,2025-09-05,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Special Edition Gold McCrispy™,0,USD,8.99,2.11,1,0,0.00
2025-01-04,2025-01-12,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Caramel Mocha,0,USD,8.98,1.85,2,0,0.00
2025-01-08,2025-02-06,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Caramel Hot Chocolate,0,USD,8.68,0.00,2,0,0.00
2025-10-24,2025-12-21,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Buffalo Ranch Sauce Cup,0,USD,8.58,1.98,22,0,0.00
2026-02-16,2026-02-16,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Honey Sausage Egg Biscuit Meal,0,USD,8.29,0.00,1,0,0.00
2025-12-16,2025-12-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,The Grinch™ Socks,0,USD,8.25,1.24,3,1,6.92
2025-07-14,2025-07-14,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Spicy Sausage McMuffin® Meal,0,USD,7.89,0.94,1,0,0.00
2025-11-08,2026-02-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Latte,0,USD,7.88,2.01,2,0,0.00
2026-03-31,2026-05-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Demon Sauce,0,USD,7.80,0.92,20,3,1.98
2025-12-11,2026-01-07,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Peppermint Mocha,0,USD,7.78,0.00,2,0,0.00
2025-01-12,2025-01-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Caramel Mocha,0,USD,7.74,0.65,2,1,2.37
2026-03-31,2026-05-11,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hunter Sauce,0,USD,7.41,0.94,19,0,0.00
2025-10-29,2025-12-21,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Buffalo Ranch Sauce Cup,0,USD,7.02,1.48,18,1,0.32
2026-01-26,2026-04-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Honey Sauce Cup,0,USD,6.63,0.55,17,0,0.00
2025-01-01,2025-01-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Dulce de Leche Frappé,0,USD,6.19,0.00,1,0,0.00
2025-04-10,2025-08-10,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Bagel,0,USD,5.96,0.58,4,0,0.00
2025-11-06,2026-02-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Tea,0,USD,5.77,0.68,3,0,0.00
2025-06-02,2025-06-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Latte,0,USD,5.57,0.00,1,0,0.00
2025-02-08,2025-02-08,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Cold Brew Frappe,0,USD,5.29,0.64,1,1,4.50
2025-01-02,2025-01-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Dulce de Leche Frappé,0,USD,5.29,1.63,1,0,0.00
2025-07-12,2025-07-12,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Spicy Egg McMuffin®,0,USD,5.19,1.33,1,0,0.00
2025-07-02,2025-07-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,English McMuffin®,0,USD,4.77,0.00,3,0,0.00
2025-04-11,2025-06-08,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Nether Flame Sauce,0,USD,4.55,0.27,13,0,0.00
2025-12-02,2025-12-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Peppermint Mocha,0,USD,4.39,1.01,1,0,0.00
2025-11-05,2025-11-05,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Cappuccino,0,USD,4.39,1.23,1,0,0.00
2025-02-10,2025-02-10,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Medium Hot Chocolate,0,USD,4.38,0.00,1,0,0.00
2026-01-30,2026-01-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Peppermint Coffee,0,USD,4.38,0.00,1,0,0.00
2025-09-03,2025-10-09,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Special Edition Gold Sauce Cup,0,USD,3.90,0.32,10,0,0.00
2025-10-04,2025-10-04,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Pumpkin Latte,0,USD,3.89,0.79,1,0,0.00
2025-01-25,2025-01-25,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Sugar Free Vanilla Latte,0,USD,3.59,0.00,1,0,0.00
2025-04-02,2025-06-10,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Nether Flame Sauce,0,USD,3.50,0.11,10,0,0.00
2026-04-16,2026-04-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Vanilla Latte,0,USD,3.49,0.00,1,0,0.00
2025-05-30,2025-10-18,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,English McMuffin®,0,USD,3.38,0.42,2,0,0.00
2026-01-10,2026-01-10,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Sugar Free Vanilla Cappuccino,0,USD,3.19,0.00,1,0,0.00
2025-04-06,2025-05-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Nether Flame Sauce,0,USD,3.15,0.45,9,1,0.31
2025-09-05,2025-10-12,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Special Edition Gold Sauce Cup,0,USD,3.12,0.50,8,0,0.00
2025-01-19,2025-01-19,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Caramel Mocha,0,USD,2.79,0.00,1,0,0.00
2026-03-31,2026-05-06,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hunter Sauce,0,USD,2.73,0.25,7,0,0.00
2025-10-23,2025-12-04,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Buffalo Ranch Sauce Cup,0,USD,2.34,0.50,6,0,0.00
2026-04-03,2026-04-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hunter Sauce,0,USD,1.17,0.17,3,0,0.00
2026-03-31,2026-04-06,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Demon Sauce,0,USD,0.78,0.19,2,0,0.00
2026-04-05,2026-04-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Demon Sauce,0,USD,0.78,0.08,2,0,0.00
2025-02-10,2026-05-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Mustard Packet,0,USD,0.00,0.00,96,0,0.00
2025-01-01,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Strawberry Preserve,0,USD,0.00,0.00,709,2,0.00
2025-03-02,2026-05-31,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Picante Salsa,0,USD,0.00,0.00,140,0,0.00
2025-01-01,2026-06-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Ketchup Packet,0,USD,0.00,0.00,3525,10,0.00
2025-01-02,2026-05-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Sugar Packet,0,USD,0.00,0.00,360,1,0.00
2026-04-05,2026-04-05,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Equal Packet,0,USD,0.00,0.00,4,0,0.00
2025-01-10,2026-05-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Pepper Packet,0,USD,0.00,0.00,217,0,0.00
2025-01-02,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Grape Jam,0,USD,0.00,0.00,860,2,0.00
2025-01-04,2026-05-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Salt Packet,0,USD,0.00,0.00,405,0,0.00
2025-01-02,2026-05-31,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Mayonnaise Packet,0,USD,0.00,0.00,381,3,0.00
2025-01-03,2026-05-31,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Creamer Packet,0,USD,0.00,0.00,320,2,0.00
2025-03-22,2026-05-06,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Splenda Packet,0,USD,0.00,0.00,13,1,0.00
2025-01-10,2026-05-31,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Mild Picante Salsa,0,USD,0.00,0.00,71,1,0.00
2025-01-03,2026-02-05,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Lite Mayo Packet,0,USD,0.00,0.00,24,2,0.00
2025-01-11,2026-05-15,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Butter,0,USD,0.00,0.00,208,2,0.00
2025-09-17,2025-09-17,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Splenda Packet,0,USD,0.00,0.00,3,0,0.00
2025-02-02,2026-05-21,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Butter,0,USD,0.00,0.00,75,1,0.00
2025-01-02,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Pepper Packet,0,USD,0.00,0.00,79,3,0.00
2025-01-11,2026-05-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Picante Salsa,0,USD,0.00,0.00,117,0,0.00
2025-01-02,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Salt Packet,0,USD,0.00,0.00,219,4,0.00
2025-01-01,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Mayonnaise Packet,0,USD,0.00,0.00,474,3,0.00
2025-01-08,2026-05-10,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Mild Picante Salsa,0,USD,0.00,0.00,47,1,0.00
2025-01-02,2026-05-30,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Ketchup Packet,0,USD,0.00,0.00,1717,2,0.00
2025-01-02,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Strawberry Preserve,0,USD,0.00,0.00,707,3,0.00
2025-01-03,2026-02-04,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Lite Mayo Packet,0,USD,0.00,0.00,29,0,0.00
2025-04-12,2026-03-13,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Creamer Packet,0,USD,0.00,0.00,95,1,0.00
2025-01-03,2026-05-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Grape Jam,0,USD,0.00,0.00,787,1,0.00
2025-04-20,2026-05-03,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Sugar Packet,0,USD,0.00,0.00,95,0,0.00
2025-04-06,2026-04-08,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Mustard Packet,0,USD,0.00,0.00,18,0,0.00
2025-01-04,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Grape Jam,0,USD,0.00,0.00,402,0,0.00
2025-01-24,2026-04-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Pepper Packet,0,USD,0.00,0.00,19,0,0.00
2025-01-15,2026-05-25,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot Picante Salsa,0,USD,0.00,0.00,144,0,0.00
2025-01-01,2026-05-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Strawberry Preserve,0,USD,0.00,0.00,569,0,0.00
2025-01-07,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Creamer Packet,0,USD,0.00,0.00,371,0,0.00
2025-04-14,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Splenda Packet,0,USD,0.00,0.00,22,0,0.00
